Customer_ID result_rank provider_Nm product_name dummy_quote_value Sale_made Sale_source
205 4 Provider A Product 3292 130.92 0 No Sale
205 5 Provider A Product 56 NA 0 No Sale
205 6 Provider A Product 552 390.88 0 No Sale
205 7 Provider A Product 84 109.96 0 No Sale
205 8 Provider B Product 3164 589.75 0 No Sale
205 9 Provider A Product 84 185.53 0 No Sale
205 10 Provider B Product 3532 89.25 0 No Sale
205 11 Provider B Product 1412 963.25 0 No Sale
205 12 Provider B Product 3164 1333.1 0 No Sale
219 1 Provider A Product 3160 1966.41 1 online
219 2 Provider A Product 56 1653.32 0 No Sale
219 3 Provider A Product 552 2358.04 0 No Sale
219 4 Provider B Product 3164 1574.02 0 No Sale
219 5 Provider A Product 84 2394.8 0 No Sale
223 1 Provider B Product 3532 NA 1 online
223 2 Provider B Product 3164 912.01 0 No Sale
223 3 Provider B Product 1412 463.41 0 No Sale
223 4 Provider A Product 552 503.56 0 No Sale
223 5 Provider A Product 84 1092.94 0 No Sale
223 6 Provider B Product 3532 539.38 0 No Sale
223 7 Provider B Product 1412 202.86 0 No Sale
223 8 Provider B Product 3164 859.18 0 No Sale
223 9 Provider B Product 3164 705.4 0 No Sale
223 10 Provider A Product 84 826.3 0 No Sale
234 1 Provider A Product 3160 443.59 1 online
234 2 Provider A Product 3292 405.19 0 No Sale
234 3 Provider A Product 56 329.08 0 No Sale
234 4 Provider A Product 552 629.08 1 callcentre
234 5 Provider A Product 84 295.7 0 No Sale
234 6 Provider B Product 3532 249.66 1 callcentre
234 7 Provider B Product 1412 730.83 0 No Sale
234 8 Provider B Product 3164 21.99 1 online
235 1 Provider A Product 3160 333.53 1 online
235 2 Provider A Product 3292 550.6 0 No Sale
235 3 Provider A Product 56 183.52 0 No Sale
235 4 Provider A Product 552 148.38 0 No Sale
235 5 Provider A Product 84 230.6 0 No Sale
235 6 Provider B Product 3532 241.86 0 No Sale
235 7 Provider B Product 3164 1085.02 0 No Sale
235 8 Provider B Product 1412 1320.37 0 No Sale
235 9 Provider A Product 84 46.03 0 No Sale
236 1 Provider A Product 3160 3.25 1 online
236 2 Provider A Product 3292 121.15 0 No Sale
236 3 Provider A Product 56 412.95 0 No Sale
236 4 Provider A Product 552 532.93 0 No Sale
236 5 Provider A Product 80 253.72 0 No Sale
236 6 Provider A Product 72 293.54 0 No Sale
236 7 Provider B Product 3532 516.33 0 No Sale
236 8 Provider A Product 84 539.51 0 No Sale
236 9 Provider B Product 1412 522.51 0 No Sale
236 10 Provider B Product 3164 539.94 0 No Sale
244 1 Provider A Product 3160 126.4 1 online
244 2 Provider A Product 56 464.54 0 No Sale
244 3 Provider A Product 552 126.24 0 No Sale
244 4 Provider A Product 84 223.85 0 No Sale
244 5 Provider B Product 1412 733.04 0 No Sale
256 1 Provider A Product 3160 637.67 1 online
256 2 Provider A Product 56 795.5 0 No Sale
256 3 Provider A Product 552 194.69 0 No Sale
256 4 Provider A Product 84 174.22 0 No Sale
256 5 Provider B Product 3164 869.97 0 No Sale
256 6 Provider B Product 1412 638.81 0 No Sale
260 1 Provider B Product 3532 663.49 1 online
260 2 Provider A Product 3160 880.64 0 No Sale
260 3 Provider A Product 3292 387.37 0 No Sale
260 4 Provider B Product 1412 249.53 0 No Sale
260 5 Provider A Product 80 13.72 1 online
260 6 Provider A Product 64 937.62 0 No Sale
260 7 Provider A Product 56 27.47 0 No Sale
260 8 Provider A Product 552 352.15 0 No Sale
260 9 Provider A Product 72 688.95 0 No Sale
260 10 Provider A Product 76 460.62 0 No Sale
260 11 Provider B Product 3164 345.86 0 No Sale
260 12 Provider A Product 84 1132.93 0 No Sale
263 1 Provider B Product 1412 2981.89 1 online
263 2 Provider A Product 64 175.82 0 No Sale
263 3 Provider A Product 56 386.29 0 No Sale
263 4 Provider A Product 552 182.26 0 No Sale
263 5 Provider A Product 76 15.3 0 No Sale
263 6 Provider A Product 84 536.36 1 callcentre
263 7 Provider B Product 1412 527.73 0 No Sale
267 1 Provider A Product 3160 415.47 1 online
267 2 Provider A Product 3292 455.02 0 No Sale
267 3 Provider A Product 56 15.88 0 No Sale
267 4 Provider A Product 552 394.44 0 No Sale
267 5 Provider A Product 64 32.23 0 No Sale
267 6 Provider A Product 76 460.83 0 No Sale
267 7 Provider A Product 84 486.42 0 No Sale
267 8 Provider B Product 3532 495.56 0 No Sale
267 9 Provider B Product 1412 NA 0 No Sale
267 10 Provider B Product 3164 213.43 0 No Sale
268 1 Provider A Product 3160 1046.96 1 online
268 2 Provider A Product 3292 458.02 0 No Sale
268 3 Provider A Product 56 1022 0 No Sale
268 4 Provider A Product 552 351.44 0 No Sale
268 5 Provider A Product 84 356.34 0 No Sale
268 6 Provider A Product 84 386.93 0 No Sale
268 7 Provider B Product 1412 723.12 0 No Sale
268 8 Provider B Product 3164 207.03 0 No Sale
271 1 Provider A Product 3160 134.56 1 online
271 2 Provider A Product 3292 254.16 0 No Sale
271 3 Provider A Product 56 522 0 No Sale
271 4 Provider A Product 552 142.71 0 No Sale
271 5 Provider A Product 64 434.31 0 No Sale
271 6 Provider A Product 76 376.67 0 No Sale
271 7 Provider A Product 84 120.07 0 No Sale
272 1 Provider A Product 3160 451.54 1 online
272 2 Provider A Product 3292 402.59 0 No Sale
272 3 Provider A Product 56 529.05 0 No Sale
272 4 Provider A Product 552 199.14 0 No Sale
272 5 Provider A Product 84 726.49 0 No Sale
272 6 Provider B Product 3532 819.91 0 No Sale
272 7 Provider B Product 1412 83.41 0 No Sale
272 8 Provider B Product 3164 429.71 0 No Sale
272 9 Provider B Product 3164 474.3 0 No Sale
272 10 Provider A Product 84 765.91 0 No Sale
275 1 Provider A Product 3160 142.48 1 online
275 2 Provider A Product 3292 310.66 1 online
275 3 Provider A Product 56 667.62 0 No Sale
275 4 Provider A Product 552 1341.83 0 No Sale
275 5 Provider A Product 64 951.99 0 No Sale
275 6 Provider A Product 76 1185.89 0 No Sale
275 7 Provider A Product 84 666.4 0 No Sale
277 1 Provider A Product 3160 104.85 1 online
277 2 Provider A Product 3292 311.09 0 No Sale
277 3 Provider A Product 56 241.96 0 No Sale
277 4 Provider A Product 552 371.29 0 No Sale
277 5 Provider A Product 84 523.96 0 No Sale
277 6 Provider A Product 84 871.03 0 No Sale
277 7 Provider B Product 1412 311.76 0 No Sale
277 8 Provider B Product 3164 1011.16 0 No Sale
282 1 Provider B Product 1412 335.55 1 online
282 2 Provider B Product 3164 426.66 0 No Sale
288 1 Provider A Product 3160 873.72 1 online
288 2 Provider A Product 3292 448.12 0 No Sale
288 3 Provider A Product 56 901.66 0 No Sale
288 4 Provider A Product 552 598.23 0 No Sale
288 5 Provider A Product 84 616.94 1 callcentre
292 1 Provider A Product 3160 210.59 0 No Sale
292 2 Provider A Product 3292 343.58 0 No Sale
292 3 Provider A Product 56 280.05 0 No Sale
292 4 Provider A Product 552 120.58 0 No Sale
292 5 Provider A Product 64 397.27 0 No Sale
292 6 Provider B Product 3532 5.54 0 No Sale
292 7 Provider A Product 76 301.57 0 No Sale
292 8 Provider B Product 1412 58.1 0 No Sale
292 9 Provider A Product 84 405.99 0 No Sale
292 10 Provider B Product 3164 944.05 0 No Sale
306 1 Provider A Product 3160 294.14 0 No Sale
306 2 Provider A Product 56 301.8 0 No Sale
306 3 Provider A Product 552 28.93 0 No Sale
306 4 Provider A Product 84 555.25 0 No Sale
306 5 Provider B Product 1412 548.16 0 No Sale
306 6 Provider B Product 3164 154.32 0 No Sale
317 1 Provider A Product 3160 1015.35 0 No Sale
317 2 Provider A Product 3292 735.99 0 No Sale
317 3 Provider B Product 3532 909.94 0 No Sale
317 4 Provider A Product 56 315.51 0 No Sale
317 5 Provider A Product 552 NA 0 No Sale
317 6 Provider B Product 1412 519.42 0 No Sale
317 7 Provider B Product 3164 173.45 0 No Sale
317 8 Provider A Product 84 44.57 1 online
317 9 Provider A Product 76 261.56 0 No Sale
317 10 Provider A Product 84 303.88 0 No Sale
319 1 Provider A Product 3160 310 0 No Sale
319 2 Provider A Product 3292 488.97 0 No Sale
319 3 Provider A Product 56 205.76 0 No Sale
319 4 Provider A Product 552 694.05 0 No Sale
319 5 Provider A Product 84 188.98 0 No Sale
319 6 Provider B Product 3532 741.71 0 No Sale
319 7 Provider B Product 1412 647.05 0 No Sale
319 8 Provider B Product 3164 1247.04 0 No Sale
319 9 Provider B Product 3164 1827.89 0 No Sale
319 10 Provider B Product 1412 51.82 0 No Sale
320 1 Provider A Product 3160 160.09 0 No Sale
320 2 Provider A Product 56 4.73 0 No Sale
320 3 Provider A Product 552 475.98 0 No Sale
320 4 Provider A Product 84 416.37 0 No Sale
320 5 Provider B Product 1412 249.04 0 No Sale
321 1 Provider B Product 1412 126.64 0 No Sale
321 2 Provider A Product 3160 535.1 0 No Sale
321 3 Provider A Product 56 733.47 0 No Sale
321 4 Provider A Product 552 122.17 0 No Sale
321 5 Provider A Product 84 272.68 0 No Sale
327 1 Provider A Product 3160 296.12 0 No Sale
327 2 Provider A Product 64 300.05 0 No Sale
327 3 Provider A Product 56 257.75 0 No Sale
327 4 Provider A Product 552 632.45 0 No Sale
327 5 Provider A Product 76 417.05 0 No Sale
327 6 Provider A Product 84 488.22 0 No Sale
327 7 Provider B Product 1412 972.79 0 No Sale
327 8 Provider B Product 3164 858.85 0 No Sale
330 1 Provider A Product 3160 1686.02 0 No Sale
330 2 Provider A Product 64 1566.3 0 No Sale
330 3 Provider A Product 56 1415.79 1 callcentre
330 4 Provider A Product 552 1040.42 0 No Sale
330 5 Provider A Product 76 2554.03 0 No Sale
330 6 Provider A Product 84 NA 0 No Sale
330 7 Provider B Product 1412 6974.01 1 callcentre
334 1 Provider B Product 1412 1639.82 0 No Sale
334 2 Provider B Product 3164 809.43 0 No Sale
342 1 Provider A Product 64 188.1 0 No Sale
342 2 Provider A Product 56 551.6 0 No Sale
342 3 Provider A Product 552 529.2 0 No Sale
342 4 Provider A Product 76 224.26 0 No Sale
342 5 Provider B Product 1412 616.87 0 No Sale
342 6 Provider A Product 84 530.94 0 No Sale
342 7 Provider A Product 84 827.22 0 No Sale
366 1 Provider A Product 3160 142.88 0 No Sale
366 2 Provider A Product 3292 280.11 0 No Sale
366 3 Provider A Product 56 461.95 0 No Sale
366 4 Provider A Product 552 361.49 0 No Sale
366 5 Provider A Product 64 190.68 0 No Sale
366 6 Provider A Product 76 429.32 0 No Sale
366 7 Provider A Product 84 222.23 0 No Sale
366 8 Provider B Product 3532 349.92 0 No Sale
366 9 Provider B Product 3164 1063.74 0 No Sale
366 10 Provider B Product 1412 1230.53 0 No Sale
369 1 Provider B Product 3532 188.42 0 No Sale
369 2 Provider B Product 1412 121.88 0 No Sale
369 3 Provider A Product 3160 125.83 0 No Sale
369 4 Provider A Product 3292 99.49 0 No Sale
369 5 Provider A Product 56 246.91 0 No Sale
369 6 Provider A Product 552 138.32 0 No Sale
369 7 Provider A Product 84 236.73 0 No Sale
369 8 Provider B Product 3164 382.2 0 No Sale
369 9 Provider B Product 3164 21.83 0 No Sale
288007 1 Provider A Product 3160 698.12 0 No Sale
288007 2 Provider A Product 3292 737.64 0 No Sale
288007 3 Provider A Product 56 444.64 0 No Sale
288007 4 Provider A Product 552 1555.24 0 No Sale
288007 5 Provider A Product 64 673.57 0 No Sale
288007 6 Provider A Product 76 1537.15 0 No Sale
288007 7 Provider A Product 84 1261.4 0 No Sale
288010 1 Provider A Product 3160 399.34 0 No Sale
288010 2 Provider A Product 3292 905.55 0 No Sale
288010 3 Provider A Product 56 233.23 0 No Sale
288010 4 Provider A Product 552 1177.21 0 No Sale
288010 5 Provider A Product 84 944.48 0 No Sale
288010 6 Provider B Product 3532 976.54 0 No Sale
288010 7 Provider B Product 1412 1757.71 0 No Sale
288010 8 Provider B Product 3164 NA 0 No Sale
288013 1 Provider A Product 3160 280.26 0 No Sale
288013 2 Provider A Product 64 449.69 0 No Sale
288013 3 Provider A Product 56 289.69 0 No Sale
288013 4 Provider A Product 552 445.21 0 No Sale
288013 5 Provider A Product 76 340.41 0 No Sale
288013 6 Provider A Product 84 553.64 0 No Sale
288013 7 Provider B Product 1412 467.13 1 callcentre
288013 8 Provider B Product 3164 87.13 0 No Sale
288024 1 Provider A Product 3160 12.26 0 No Sale
288024 2 Provider A Product 64 555.37 0 No Sale
288024 3 Provider A Product 56 630.62 0 No Sale
288024 4 Provider A Product 76 606.89 0 No Sale
288024 5 Provider A Product 84 618.57 0 No Sale
288024 6 Provider B Product 1412 1722.24 0 No Sale
288024 7 Provider B Product 3164 1684.69 0 No Sale
288028 1 Provider A Product 3292 66.34 0 No Sale
288028 2 Provider A Product 552 334.99 0 No Sale
288028 3 Provider A Product 3292 18.71 0 No Sale
288028 4 Provider B Product 1412 421.37 0 No Sale
288028 5 Provider A Product 56 484.02 0 No Sale
288028 6 Provider A Product 552 407.86 0 No Sale
288028 7 Provider A Product 84 158.49 0 No Sale
288028 8 Provider B Product 3164 401.15 0 No Sale
288030 1 Provider B Product 3532 14.03 0 No Sale
288030 2 Provider B Product 1412 34.87 0 No Sale
288030 3 Provider A Product 3160 458.38 0 No Sale
288030 4 Provider A Product 3292 176.75 0 No Sale
288030 5 Provider A Product 56 330.89 0 No Sale
288030 6 Provider A Product 552 439.83 0 No Sale
288030 7 Provider B Product 3164 488.17 0 No Sale
288030 8 Provider A Product 84 3.46 0 No Sale
288030 9 Provider B Product 3164 376.26 0 No Sale
288030 10 Provider A Product 84 164.05 0 No Sale
288034 1 Provider B Product 3164 3312.48 1 online
288038 1 Provider A Product 3160 1074.18 0 No Sale
288038 2 Provider B Product 1412 726.74 0 No Sale
288038 3 Provider A Product 56 476.08 0 No Sale
288038 4 Provider A Product 552 477.41 0 No Sale
288038 5 Provider A Product 84 436.99 0 No Sale
288042 1 Provider A Product 3160 487.21 0 No Sale
288042 2 Provider A Product 3292 474.93 0 No Sale
288042 3 Provider A Product 56 129.41 0 No Sale
288042 4 Provider A Product 552 254.49 0 No Sale
288042 5 Provider B Product 1412 467.25 0 No Sale
288042 6 Provider A Product 84 406.63 0 No Sale
288042 7 Provider B Product 3164 163.77 0 No Sale
288052 1 Provider B Product 1412 604.14 0 No Sale
288054 1 Provider B Product 1412 68.2 0 No Sale
288054 2 Provider B Product 3164 1487.11 0 No Sale
288054 3 Provider A Product 3160 926.69 1 callcentre
288054 4 Provider A Product 56 1027.09 0 No Sale
288054 5 Provider A Product 552 569.81 1 callcentre
288054 6 Provider A Product 84 794.43 0 No Sale
288077 1 Provider A Product 3160 319.19 0 No Sale
288077 2 Provider A Product 3292 NA 0 No Sale
288077 3 Provider A Product 56 307.62 0 No Sale
288077 4 Provider A Product 552 609.43 0 No Sale
288077 5 Provider A Product 64 475.01 0 No Sale
288077 6 Provider A Product 76 308.95 0 No Sale
288077 7 Provider A Product 84 132.17 0 No Sale
288077 8 Provider B Product 3164 323.7 0 No Sale
288077 9 Provider B Product 1412 365.62 0 No Sale
288077 10 Provider A Product 0 5402.13 1 callcentre
288079 1 Provider B Product 3532 203.66 1 online
288079 2 Provider B Product 1412 267.94 0 No Sale
288079 3 Provider A Product 56 133.96 0 No Sale
288079 4 Provider A Product 552 137.77 0 No Sale
288079 5 Provider B Product 3164 214.25 0 No Sale
288079 6 Provider A Product 84 256.14 0 No Sale
288079 7 Provider B Product 3164 585.91 0 No Sale
288079 8 Provider A Product 84 456.95 0 No Sale
288086 1 Provider B Product 3532 998.01 0 No Sale
288086 2 Provider B Product 1412 542.4 0 No Sale
288086 3 Provider A Product 3292 1096.4 0 No Sale
288086 4 Provider B Product 3164 105.05 0 No Sale
288086 5 Provider A Product 3160 1305.83 0 No Sale
288086 6 Provider A Product 56 1143.36 0 No Sale
288086 7 Provider A Product 552 1059.05 0 No Sale
288086 8 Provider A Product 84 897.08 0 No Sale
288086 9 Provider B Product 1412 805.5 0 No Sale
288086 10 Provider B Product 3164 268.35 0 No Sale
288092 1 Provider A Product 3160 411.94 1 online
288092 2 Provider A Product 64 151.46 0 No Sale
288092 3 Provider A Product 56 238.42 0 No Sale
288092 4 Provider A Product 552 77.33 0 No Sale
288092 5 Provider A Product 76 361.86 0 No Sale
288092 6 Provider A Product 84 514 0 No Sale
288092 7 Provider B Product 1412 866.02 0 No Sale
288092 8 Provider B Product 3164 142.23 0 No Sale
288099 1 Provider A Product 3160 451.08 0 No Sale
288099 2 Provider A Product 3292 59.26 0 No Sale
288099 3 Provider A Product 56 138.05 0 No Sale
288099 4 Provider A Product 552 570.56 0 No Sale
288099 5 Provider B Product 3532 227.79 0 No Sale
288099 6 Provider A Product 84 690.11 0 No Sale
288099 7 Provider B Product 1412 62.12 0 No Sale
288099 8 Provider B Product 3164 491.32 0 No Sale
288100 1 Provider B Product 1412 325.09 0 No Sale
288100 2 Provider A Product 64 242.91 0 No Sale
288100 3 Provider A Product 56 417.52 0 No Sale
288100 4 Provider A Product 552 406.14 0 No Sale
288100 5 Provider A Product 76 491.63 0 No Sale
288100 6 Provider A Product 68 211.95 0 No Sale
288100 7 Provider A Product 60 425.39 0 No Sale
288100 8 Provider A Product 88 199.6 0 No Sale
288100 9 Provider A Product 84 296.2 0 No Sale
288102 1 Provider A Product 552 554.74 0 No Sale
288102 2 Provider A Product 80 122.08 1 callcentre
288102 3 Provider A Product 64 264.45 0 No Sale
288102 4 Provider A Product 56 554.28 0 No Sale
288102 5 Provider A Product 72 295.19 0 No Sale
288102 6 Provider A Product 76 140.52 0 No Sale
288102 7 Provider B Product 3532 163.62 0 No Sale
288102 8 Provider A Product 84 53.89 0 No Sale
288102 9 Provider B Product 1412 819.28 0 No Sale
288102 10 Provider B Product 3164 605 0 No Sale
288107 1 Provider A Product 3160 311.48 0 No Sale
288107 2 Provider A Product 56 147.5 0 No Sale
288107 3 Provider A Product 552 361.23 0 No Sale
288107 4 Provider A Product 84 411.47 0 No Sale
288107 5 Provider B Product 1412 356.17 0 No Sale
288107 6 Provider B Product 3164 686.45 0 No Sale
288109 1 Provider A Product 56 153.7 0 No Sale
288109 2 Provider A Product 552 8.06 0 No Sale
288109 3 Provider A Product 60 69.76 0 No Sale
288109 4 Provider A Product 88 250.04 0 No Sale
288109 5 Provider A Product 68 184.82 0 No Sale
288109 6 Provider A Product 84 219.85 0 No Sale
288109 7 Provider B Product 1412 198.17 0 No Sale
288114 1 Provider A Product 3160 223.48 0 No Sale
288114 2 Provider A Product 56 4.26 0 No Sale
288114 3 Provider A Product 552 4285.37 0 No Sale
288114 4 Provider A Product 84 984.14 0 No Sale
288114 5 Provider A Product 76 1546.72 0 No Sale
288114 6 Provider A Product 84 4462.65 0 No Sale
288130 1 Provider B Product 1412 1208.51 1 online
288130 2 Provider A Product 0 6008.53 1 callcentre
288131 1 Provider A Product 3160 242.02 0 No Sale
288131 2 Provider A Product 56 22.81 0 No Sale
288131 3 Provider A Product 552 278.18 0 No Sale
288131 4 Provider A Product 84 NA 0 No Sale
288131 5 Provider B Product 1412 224.09 0 No Sale
288131 6 Provider B Product 3164 1056.52 0 No Sale
288142 1 Provider A Product 3160 518.74 0 No Sale
288142 2 Provider A Product 56 53.87 0 No Sale
288142 3 Provider A Product 552 128.56 0 No Sale
288142 4 Provider A Product 84 621.05 0 No Sale
288142 5 Provider B Product 1412 657.46 0 No Sale
288142 6 Provider B Product 3164 NA 0 No Sale
288148 1 Provider A Product 64 125.04 0 No Sale
288148 2 Provider A Product 56 408.41 1 online
288148 3 Provider B Product 1412 373.81 0 No Sale
288148 4 Provider A Product 552 405.71 0 No Sale
288148 5 Provider A Product 76 12.91 0 No Sale
288148 6 Provider A Product 84 101.3 0 No Sale
288148 7 Provider B Product 3164 221.17 0 No Sale
288148 8 Provider A Product 84 348.39 0 No Sale
288162 1 Provider A Product 3160 1219.09 0 No Sale
288162 2 Provider A Product 56 121.03 0 No Sale
288162 3 Provider A Product 552 217.29 0 No Sale
288162 4 Provider A Product 84 77.18 0 No Sale
288162 5 Provider B Product 1412 1026.91 0 No Sale
288163 1 Provider A Product 3160 800.65 0 No Sale
288163 2 Provider A Product 3292 437 0 No Sale
288163 3 Provider A Product 64 637.9 0 No Sale
288163 4 Provider A Product 56 553.93 1 callcentre
288163 5 Provider A Product 552 156.27 0 No Sale
288163 6 Provider A Product 76 30.69 0 No Sale
288163 7 Provider A Product 84 420.68 0 No Sale
288163 8 Provider B Product 3532 137.76 0 No Sale
288163 9 Provider B Product 3164 1234.85 0 No Sale
288163 10 Provider B Product 1412 202.26 0 No Sale
288167 1 Provider A Product 3160 35.68 0 No Sale
288167 2 Provider A Product 80 83.29 0 No Sale
288167 3 Provider A Product 64 30.67 0 No Sale
288167 4 Provider A Product 56 553.59 0 No Sale
288167 5 Provider A Product 552 294.97 0 No Sale
288167 6 Provider A Product 72 525.86 0 No Sale
288167 7 Provider A Product 76 434.9 0 No Sale
288167 8 Provider A Product 84 707.52 0 No Sale
288167 9 Provider B Product 1412 808.27 0 No Sale
288167 10 Provider B Product 3164 312.29 0 No Sale
288171 1 Provider A Product 3160 298.01 0 No Sale
288171 2 Provider A Product 3292 591.74 0 No Sale
288171 3 Provider A Product 56 NA 0 No Sale
288171 4 Provider A Product 552 376.68 0 No Sale
288171 5 Provider A Product 84 565.1 0 No Sale
288171 6 Provider A Product 552 38.9 0 No Sale
288171 7 Provider A Product 72 513.27 0 No Sale
288171 8 Provider A Product 76 212.29 0 No Sale
288171 9 Provider A Product 84 151.66 0 No Sale
288171 10 Provider B Product 3164 511.71 1 callcentre
288172 1 Provider A Product 3160 21.03 0 No Sale
288172 2 Provider A Product 64 723.64 0 No Sale
288172 3 Provider A Product 56 814.14 0 No Sale
288172 4 Provider A Product 552 386.36 0 No Sale
288172 5 Provider A Product 76 362.56 0 No Sale
288172 6 Provider A Product 84 693.48 0 No Sale
288172 7 Provider B Product 1412 1316.94 0 No Sale
288172 8 Provider B Product 3164 1414.03 0 No Sale
288184 1 Provider A Product 552 115.36 0 No Sale
288184 2 Provider A Product 3292 241.6 1 callcentre
288184 3 Provider A Product 3160 945.2 0 No Sale
288184 4 Provider B Product 3164 940.95 0 No Sale
288184 5 Provider A Product 3292 950.18 0 No Sale
288184 6 Provider A Product 56 346.04 0 No Sale
288184 7 Provider A Product 552 224.13 0 No Sale
288184 8 Provider A Product 84 1034.74 0 No Sale
288196 1 Provider A Product 3160 2063.2 0 No Sale
288196 2 Provider A Product 3292 1801.25 0 No Sale
288196 3 Provider A Product 64 1297.08 1 online
288196 4 Provider A Product 56 1627.41 0 No Sale
288196 5 Provider A Product 552 1074.32 0 No Sale
288196 6 Provider A Product 76 1313.96 0 No Sale
288196 7 Provider A Product 84 513.22 0 No Sale
288197 1 Provider B Product 3532 72.7 0 No Sale
288197 2 Provider B Product 1412 318.77 1 online
288197 3 Provider A Product 3160 340.31 0 No Sale
288197 4 Provider A Product 3292 94.5 0 No Sale
288197 5 Provider A Product 56 134.76 0 No Sale
288197 6 Provider A Product 552 293.39 0 No Sale
288197 7 Provider B Product 3164 244.23 0 No Sale
288197 8 Provider A Product 84 654.86 0 No Sale
288222 1 Provider A Product 3160 480.88 0 No Sale
288222 2 Provider A Product 80 981.44 0 No Sale
288222 3 Provider A Product 64 640.08 0 No Sale
288222 4 Provider B Product 1412 187.56 0 No Sale
288222 5 Provider A Product 56 396.37 0 No Sale
288222 6 Provider A Product 552 246.43 0 No Sale
288222 7 Provider A Product 72 641.65 0 No Sale
288222 8 Provider A Product 76 229.28 0 No Sale
288222 9 Provider B Product 3164 1063.15 0 No Sale
288222 10 Provider A Product 84 1146.17 0 No Sale
288223 1 Provider B Product 3532 61.68 0 No Sale
288223 2 Provider A Product 3160 49.21 0 No Sale
288223 3 Provider B Product 1412 166.9 0 No Sale
288223 4 Provider A Product 3292 224.9 0 No Sale
288223 5 Provider A Product 56 43.63 0 No Sale
288223 6 Provider A Product 552 321.35 0 No Sale
288223 7 Provider A Product 84 155.71 0 No Sale
288223 8 Provider B Product 3164 410.95 0 No Sale
288233 1 Provider B Product 1412 358.89 0 No Sale
288233 2 Provider B Product 3164 279.59 0 No Sale
288235 1 Provider A Product 64 71.26 0 No Sale
288235 2 Provider A Product 3160 58.63 0 No Sale
288235 3 Provider A Product 56 115.41 0 No Sale
288235 4 Provider A Product 552 255.38 0 No Sale
288235 5 Provider A Product 76 84.15 0 No Sale
288235 6 Provider A Product 84 561.27 0 No Sale
288235 7 Provider B Product 1412 210.3 0 No Sale
288235 8 Provider B Product 3164 41.62 0 No Sale
288265 1 Provider B Product 3532 61.8 0 No Sale
288265 2 Provider B Product 1412 285.91 1 online
288265 3 Provider A Product 3160 1.7 0 No Sale
288265 4 Provider A Product 3292 56.79 0 No Sale
288265 5 Provider B Product 3164 507.61 0 No Sale
288265 6 Provider A Product 56 521.8 0 No Sale
288265 7 Provider A Product 552 469.11 0 No Sale
